Source,Target
Amar Kanwar,Stedelijk Museum
Cevdet Erek,Stedelijk Museum
Mounira Al Solh,Stedelijk Museum
Yto Barrada,Stedelijk Museum
Yu-ichi Inoue,Stedelijk Museum
Heman Chong,Stedelijk Museum Bureau
Hala Elkoussy,Stedelijk Museum Bureau Amsterdam
Rimini Protokoll,Stefan Kaegi
Claudia Joskowicz,Steinhardt Art Department
Trisha Donnelly,Steinhardt School of Culture
Mona Marzouk,Steirischer Herbst
Valia Fetisov,Stella Art Foundation
Almagul Menlibayeva,Stenersen Museum
Pablo Lobato,Stenersen Museum
Lara Favaretto,Stephanie
Alberto Duman,Stephen Lawrence Gallery
Melik Ohanian,Sternberg Press
Kader Attia,Sternersen Museum
Heman Chong,Steve Rushton
Julia Meltzer,Steve Turner
Setareh Shahbazi,Stiftung Kunstfonds
Adrian Paci,Stockholm
Carsten Höller,Stockholm
Gabriel Lester,Stockholm
Meriç Algün Ringborg,Stockholm
"Sille Storihle ",Stockholm
"SUPERFLEX ",Stockholm
Meriç Algün Ringborg,Stockholm Music and Arts Festival
Yto Barrada,Strait Project
Romeo Castellucci,Strasbourg
Runa Islam,Stromboli
Ramin Haerizadeh,Studio 1.1
Ahmed El Attar,Studio Emad Eddin Foundation
Mohamed Bourouissa,Studio National
"Basir Mahmood ",Stuttgart
Josephine Meckseper,Stuttgart
Karin Sander,Stuttgart
Thilo Frank,Stuttgart State Academy of Art
Mohamed Ali Fadlabi,Sudan
Yuk King Tan,Sue Crockford
"Basim Magdy ",Suisse
Tarek Halaby,Sujata Goel
Abdelfattah Kilito,Sultan Al Owais
Golnaz Fathi,Sultan Gallery
Moataz Nasr,Sultan Gallery
Manal Dowayan,Summer
Rika Noguchi,Sun
Alan Bishop,Sun City
Ahmed Alsoudani,Sunday
Panos Tsagaris,Sunset
Burak Arikan,SUNY Purchase
Ana Vidigal,Superior
Sherif El Azma,Surrey Institute of Art
Safeya Binzagr,Sussex
Raafat Ishak,Sutton Gallery
Andrei Ujică,Svetlana Alexievich
Basma Al Sharif,Sweden
Carsten Höller,Sweden
Elena Kovylina,Sweden
Gabriel Lester,Sweden
Hala Elkoussy,Sweden
Hayv Kahraman,Sweden
José Luis Martinat,Sweden
Lili Dujourie,Sweden
"Lúcia Koch ",Sweden
Meriç Algün Ringborg,Sweden
Moataz Nasr,Sweden
Pascale Marthine Tayou,Sweden
"Sille Storihle ",Sweden
"SUPERFLEX ",Sweden
Setareh Shahbazi,Swiss
Agnes Janich,Switzerland
Amar Kanwar,Switzerland
"Basim Magdy ",Switzerland
Cevdet Erek,Switzerland
Elena Kovylina,Switzerland
"Haroon Mirza ",Switzerland
"Jean-Luc Moulène ",Switzerland
Karin Sander,Switzerland
Kazuyo Sejima,Switzerland
Latifa Echakhch,Switzerland
Marwan Rechmaoui,Switzerland
Mohamed Abdelkarim,Switzerland
Mounir Al-Shaarani,Switzerland
mounir fatmi,Switzerland
Nevin Aladag,Switzerland
Nikolaj Bendix,Switzerland
Ravi Agarwal,Switzerland
Seigen Ono,Switzerland
Sheela Gowda,Switzerland
"SUPERFLEX ",Switzerland
Susan Hefuna,Switzerland
Taysir Batniji,Switzerland
Yang Fudong,Switzerland
Yang Shaobin,Switzerland
Yu-ichi Inoue,Switzerland
Adel Abdessemed,Sydney
Akram Zaatari,Sydney
Alfredo Jaar,Sydney
"Angelica Mesiti ",Sydney
"Charwei Tsai ",Sydney
Eugenio Dittborn,Sydney
Gulnara Kasmalieva,Sydney
Khaled Sabsabi,Sydney
Khalil Rabah,Sydney
Mona Hatoum,Sydney
Muratbek Djumaliev,Sydney
Runa Islam,Sydney
Shahrzad Changalvaee,Sydney
Shahzia Sikander,Sydney
Simryn Gill,Sydney
Wang Jianwei,Sydney
Zanny Begg,Sydney
Adel Abidin,Sydney Biennale
Kader Attia,Sydney Biennale
Rasheed Araeen,Sydney Biennale
Susan Hefuna,Sydney Biennale
Almagul Menlibayeva,Sydney Biennial
Elena Kovylina,Sydney Biennial
Lara Favaretto,Sydney Biennial
Regina José Galindo,Sydney Biennial
Edgar Endress,Syracuse University
Mark Lombardi,Syracuse University
Abdelfattah Kilito,Syracuse University Press
Fateh Moudarres,Syria
Hrair Sarkissian,Syria
Julia Meltzer,Syria
Kassab Bachi,Syria
Marwan Kassab Bachi,Syria
Mounir Al-Shaarani,Syria
Noma Omran,Syria
Omar Rajeh,Syria
Samira Badran,Syria
Tagreed Al-Bagshi,Syria
Yazan Khalili,Syria
Fateh Moudarres,Syrian
Khaled Akil,Syrian
Mounir Al-Shaarani,Syrian
Noma Omran,Syrian
Rasha Salti,Syrian
Sara Naim,Syrian
Ziad Dalloul,Syrian
Abdelfattah Kilito,Sysracuse University Press
Ahmed Mater,Tabuk
Khalid Khidr,Taif
Shadia Alem,Taif
"Charwei Tsai ",Taipei
Gulnara Kasmalieva,Taipei
Jun Yang,Taipei
Muratbek Djumaliev,Taipei
Tiffany Chung,Taipei
Ziad Antar,Taipei
CAMP,Taipei Biennial
Jun Yang,Taipei Biennial
Nevin Aladag,Taipei Biennial
Jun Yang,Taipei Contemporary Art Center Tokyo
Yuko Hasegawa,Taipei Fine Arts Museum
Zhang Hui,Taipei Museum of Art
Jun Yang,Taishin Bank Foundation
Jun Yang,Taishin Project
Yusef A. Lateef,taiwan
"Basir Mahmood ",Taiwan
CAMP,Taiwan
Gulnara Kasmalieva,Taiwan
Jun Yang,Taiwan
Muratbek Djumaliev,Taiwan
Nevin Aladag,Taiwan
Tiffany Chung,Taiwan
Walid Siti,Taiwan
Zhang Hui,Taiwan
Ziad Antar,Taïwan
"Charwei Tsai ",Taiwanese
Luz Maria Bedoya,Talara
Gulnara Kasmalieva,Tallinn Academy of Fine Arts
Muratbek Djumaliev,Tallinn Academy of Fine Arts
Yuko Hasegawa,Tama Art University
Lili Dujourie,Tamayo Museum
Keith Shiri,Tampere
Ismaïl Bahri,Tanger
Yto Barrada,Tanger
Sean Gullette,Tangier
Simohammed Fettaka,Tangier
Yto Barrada,Tangier
Omar Berrada,Tangier International
mounir fatmi,Tangiers
Musaed Alhulis,Tasami Center
Ammar Al Attar,Tashkeel
Reem Al Ghaith,Tashkeel
Akram Zaatari,Tate Modern
"Angelica Mesiti ",Tate Modern
Bjørn Melhus,Tate Modern
Carsten Höller,Tate Modern
Cevdet Erek,Tate Modern
Doa Aly,Tate Modern
Edward Said,Tate Modern
Fatima Al Qadiri,Tate Modern
Hala Elkoussy,Tate Modern
Haris Epaminonda,Tate Modern
Hrair Sarkissian,Tate Modern
Iman Issa,Tate Modern
Lamia Joreige,Tate Modern
Larissa Sansour,Tate Modern
Latifa Echakhch,Tate Modern
Lee Kit,Tate Modern
Maha Maamoun,Tate Modern
Mariam Ghani,Tate Modern
Nil Yalter,Tate Modern
Olafur Eliasson,Tate Modern
Otobong Nkanga,Tate Modern
Rabih Mroué,Tate Modern
Saloua Raouda Choucair,Tate Modern
Sharif Waked,Tate Modern
Shilpa Gupta,Tate Modern
Simryn Gill,Tate Modern
Tarek Halaby,Tate Modern
Thomas Werner,Tate Modern
Ziad Antar,Tate Modern
Musaed Alhulis,Technical College
Saba Innab,Technology-
Ahmad Morshedloo,Teheran
Bahman Mohassess,Teheran
Leila Pazooki,Teheran
Abbas Kiarostami,Tehran
Ahmad Amin Nazar,Tehran
Ala Ebtekar,Tehran
Amir H. Fallah,Tehran
Aneh Mohammad Tatari,Tehran
Arefeh Riahi,Tehran
Ashkan Sepahvand,Tehran
Bahar Behbahani,Tehran
Bahman Kiarostami,Tehran
Bita Fayyazi,Tehran
Elnaz Farajollahi,Tehran
Farhad Moshiri,Tehran
Farshid Maleki,Tehran
Golnaz Fathi,Tehran
Houman Mortazavi,Tehran
Iman Raad,Tehran
Leila Pazooki,Tehran
Mahmoud Bakhshi,Tehran
Marwa Rustam,Tehran
Mehrdad Mohebali,Tehran
Mohamad Rahimi,Tehran
Mohsen Ahmadvand,Tehran
Monir Shahroudy Farmanfarmaian,Tehran
Mostafa Darehbaghi,Tehran
Nargess Hashemi,Tehran
Nastaran Safaei,Tehran
Neda Razavipour,Tehran
Niyaz-Azadikhah,Tehran
Omar Khayyam,Tehran
Peyman Hooshmandzadeh,Tehran
Pouya Parsamagham,Tehran
Raana-Farnoud,Tehran
Raffie Davtian,Tehran
Ramtin Zad,Tehran
Rokni Haerizadeh,Tehran
Sahand Hesamiyan,Tehran
Setareh Shahbazi,Tehran
Shadi Ghadirian,Tehran
Shahriar Ahmadi,Tehran
Shirin Aliabadi,Tehran
Shohreh Mehran,Tehran
Simin Keramati,Tehran
Sohrab Mohebbi,Tehran
Shohreh Mehran,Tehran College of Arts
Sahand Hesamiyan,Tehran International
Farshid Maleki,Tehran Museum
Monir Shahroudy Farmanfarmaian,Tehran Museum of Contemporary Art
Nargess Hashemi,Tehran Museum of Contemporary Art
Raana-Farnoud,Tehran School of Translation
Ahmad Amin Nazar,Tehran University
Mohsen Ahmadvand,Tehran University
Morteza Ahmadvand,Tehran University
Nargess Hashemi,Tehran University
Sahand Hesamiyan,Tehran University
Shahrzad Changalvaee,Tehran University
Shantia Zakerameli,Tehran University of Art
Nikolaj Bendix,Telefonica
Marcel Odenbach,Telefónica
Shafic Abboud,teller
Noma Omran,Temple
Ahmed El Attar,Temple Independent Theatre Company
Sahand Hesamiyan,Tem Prize
Yusef A. Lateef,Tennessee
Jem Cohen,Terry Riley
Younès Rahmoun,Tetouan
Shahzia Sikander,Texas
Tom Molloy,Texas
Valeska Soares,Texas
Yusef A. Lateef,Thad
"Apichatpong Weerasethakul ",Thai
"Apichatpong Weerasethakul ",Thailand
Marcel Odenbach,Thailand
Ninar Esber,Thailand
Samiah Khashoggi,Thames
Yang Fudong,the 1930s
Saloua Raouda Choucair,the 1940s
Bahman Mohassess,the 1950s
Saloua Raouda Choucair,the 1960s
Yusef A. Lateef,the 1960s
Hassan Sharif,the 1970s
Mona Hatoum,the 1970s
Nil Yalter,the 1970s
Saloua Raouda Choucair,the 1980s
Taha Al-Sabban,the 1980s
Abdullah Al-Mazrook,the 1990s
Akram Zaatari,the 1990s
Ammar Bouras,the 1990s
Olafur Eliasson,the 1990s
Pascale Marthine Tayou,the 1990s
Romeo Castellucci,the 1990s
Saloua Raouda Choucair,the 1990s
Sheela Gowda,the 1990s
Taysir Batniji,the 1990s
Yuko Hasegawa,the 1990s
Ninar Esber,the 2000s
Ahmad Morshedloo,the 90s
Hrair Sarkissian,The Bluecoat
"Jean-Luc Moulène ",the early 1980s
Khalid Khidr,the early 1980s
Andreas Gursky,the early 1990s
"Lúcia Koch ",the early 1990s
Shadia Alem,the early 1990s
Agnes Janich,the Far East
Hassan Sharif,The Flying House
Abdullah Al Saadi,the Gulf
Abdulmajid Ali Al-Jarouf,the Gulf
Abdulnasser Al-Amri,the Gulf
Sara Naim,the Gulf
Shadia Alem,the Gulf
Jananne Al-Ani,The Gulf
Arefeh Riahi,The Hague
Jawad Al Malhi,The Hague
Raeda Saadeh,The Hague
Ahmed Alsoudani,The Independent
David Douglas Duncan,the late 1940s
Saloua Raouda Choucair,the late 1940s
Saloua Raouda Choucair,the late 1950s
Lili Dujourie,the late 1960s
Nil Yalter,the late 1960s
Khalid Khidr,the late 1970s
Rasheed Araeen,the late 1980s
Hussein Al-Mohasen,the late 1990s
Yang Shaobin,the late 1990s
Artur Żmijewski,the late 90s
Marcel Odenbach,the mid-1970s
Fernando José Pereira,the mid 1990s
Bita Fayyazi,the mid-1990s
Shirin Neshat,the mid-1990s
Bill Meyers,the mid-80s
Amar Kanwar,the Netherlands
Anawana Haloba,the Netherlands
Ayman Ramadan,the Netherlands
Bae Young-whan,the Netherlands
Carlos  Amorales,the Netherlands
Carsten Höller,the Netherlands
Cevdet Erek,the Netherlands
Chai Siri,the Netherlands
Elizabeth Peyton,the Netherlands
Gabriel Lester,the Netherlands
Hala Elkoussy,the Netherlands
Hassan Massoudy,the Netherlands
Hrair Sarkissian,the Netherlands
Lili Dujourie,the Netherlands
Manal Dowayan,the Netherlands
Olafur Eliasson,the Netherlands
Otobong Nkanga,the Netherlands
Runa Islam,the Netherlands
Samira Badran,the Netherlands
"SUPERFLEX ",the Netherlands
Thomas Demand,the Netherlands
Tintin Wulia,the Netherlands
Yu-ichi Inoue,the Netherlands
Arefeh Riahi,The Netherlands
Hasan and Husain Essop,The Netherlands
Heman Chong,The Netherlands
Jayce Salloum,The Netherlands
Mounira Al Solh,The Netherlands
Nacera Belaza,The Netherlands
Raeda Saadeh,The Netherlands
Walid Siti,The Netherlands
Mohamed Bourouissa,Theodore Géricault
Jessica Mein,The Pavilion Downtown (Dubai)
Tagreed Al-Bagshi,the Persian Gulf
Muzamil Choudhury,The Prince’s School of Traditional Arts
Panos Tsagaris,Thessaloniki
Rasheed Araeen,Thessaloniki
Wafa Hourani,Thessaloniki
Moataz Nasr,Thessaloniki Biennale
Mohamed Abdelkarim,Thessaloniki Biennale
Nadia Ayari,Thessaloniki Biennale
Panos Tsagaris,Thessaloniki Biennale
Rasheed Araeen,Thessaloniki Biennale
Sama Alshaibi,Thessaloniki International
Ammar Al Attar,Thessaloniki Museum
Ala Ebtekar,the Sun
Panos Tsagaris,the Sun
Ala Ebtekar,The Third Line
Fatima Al Qadiri,The Third Line
Haig Aivazian,The Third Line
Nadia Ayari,The Third Line
Susan Hefuna,The Third Line
Fouad Elkoury,this day
Melik Ohanian,this year
Farshid Maleki,Thomas Erben
Melissa Chimera,Tibet
Ahmed Alsoudani,Times
Tarek Halaby,Ting-Yu
Adel Abdessemed,Tirana
Adrian Paci,Tirana
Anri Sala,Tirana
Elena Kovylina,Tirana
Michael Rakowitz,Tirana Biennale
Edward Said,Tirol
Daniel Garcia,Tisch Graduate School
Wafaa Bilal,Tisch School
Mohamed El Mahdaoui,Tiznit
Cevdet Erek,TM
Alan Bishop,today
Hayv Kahraman,today
Maha Al-Khalawi,today
Mohamed El Mahdaoui,today
Sarah Al Abdali,today
Sheela Gowda,today
Talal Al-Zeid,today
Wael Shawky,today
Yusef A. Lateef,today
Liu Wei,Today Art Museum
Wang Jianwei,Today Art Museum
Ahmed Mater,Tokyo
Bijoy Jain,Tokyo
Firoz Mahmud,Tokyo
Gabriela Golder,Tokyo
"Haroon Mirza ",Tokyo
Hrair Sarkissian,Tokyo
Jananne Al-Ani,Tokyo
Jun Yang,Tokyo
Kazuyo Sejima,Tokyo
Lamia Joreige,Tokyo
Mohamed Abdelkarim,Tokyo
Monir Shahroudy Farmanfarmaian,Tokyo
Mouna Karray,Tokyo
mounir fatmi,Tokyo
N.S. Harsha,Tokyo
Nevin Aladag,Tokyo
Nika Oblak,Tokyo
Primož Novak,Tokyo
Rika Noguchi,Tokyo
Ryoji Ikeda,Tokyo
Seigen Ono,Tokyo
Shahzia Sikander,Tokyo
Shilpa Gupta,Tokyo
Shinichiro Ogata,Tokyo
Shiro Takatani,Tokyo
Simon Fujiwara,Tokyo
Simryn Gill,Tokyo
Thomas Demand,Tokyo
Yu-ichi Inoue,Tokyo
Yuko Hasegawa,Tokyo
Ziad Antar,Tokyo
Yu-ichi Inoue,Tokyo Gakugei University
Sulayman Al Bassam,Tokyo International
Ahmad Morshedloo,Tokyo Metropolitan Museum
Firoz Mahmud,Tokyo National University of Fine Arts
Hiroyuki Masuyama,Tokyo National University of Fine Arts
Firoz Mahmud,Tokyo University of the Arts
Yusef A. Lateef,Tommy Flanagan
Steve Reinke,Tom Taylor
Meriç Algün Ringborg,Tongue
Abbas Akhavan,Toronto
Basma Al Sharif,Toronto
CAMP,Toronto
Hani Al Ghayhab,Toronto
Jayce Salloum,Toronto
Laurent Grasso,Toronto
Simon Fujiwara,Toronto
Steve Reinke,Toronto
Basma Al Sharif,Toronto International
Abdelkader Benchamma,Toulouse
Djamel Kokene,Toulouse
Yazid Oulab,Toulouse
Kazuyo Sejima,Towada Art Center
Susan Hefuna,Townhouse
Ayman Ramadan,Townhouse Gallery
"Basim Magdy ",Townhouse Gallery
Doa Aly,Townhouse Gallery
Fouad Elkoury,Townhouse Gallery
Iman Issa,Townhouse Gallery
Lamia Joreige,Townhouse Gallery
Lara Baladi,Townhouse Gallery
Mona Marzouk,Townhouse Gallery
Setareh Shahbazi,Townhouse Gallery
Sherif El Azma,Townhouse Gallery
Mouna Karray,Town Museum
Youssef Nabil,Tracey Emin
Shadia Alem,Tracy Enim
Rania Stephan,Train-Trains
Simin Keramati,Translation
"Basim Magdy ",Transmediale
Fernando José Pereira,Transmediale
Julia Meltzer,Transmediale
Michael Rakowitz,Transmediale
Raed Yassin,Transmediale
Sharif Waked,Transmediale
Bahman Kiarostami,Treasure Cave
Lara Favaretto,Treviso
Hamra Abbas,Triangle Arts Trust
Abbas Akhavan,Trinity Square
Arwa Abouon,Tripoli
Daniel Garcia,Tripoli
Khaled Sabsabi,Tripoli
Rania Attieh,Tripoli
Samira Badran,Tripoli
YOVO! YOVO!,Trondheim
"Sille Storihle ",Trondheim Academy of Fine Art
Hiroyuki Masuyama,Tsukuba City
Amina Menia,Tunis
Ismaïl Bahri,Tunis
Mouna Karray,Tunis
Wafa Hourani,Tunis
Abdulhalim Radwi,Tunisia
Amina Menia,Tunisia
Hala Elkoussy,Tunisia
Ismaïl Bahri,Tunisia
"Kamarstudios ",Tunisia
Mouna Karray,Tunisia
Nacera Belaza,Tunisia
Noma Omran,Tunisia
Arwa Abouon,Tunisian
Djamel Kokene,Turin
Ismaïl Bahri,Turin
Lara Favaretto,Turin
Mona Hatoum,Turin
Nadia Ayari,Turin
Pascal Hachem,Turin
Shilpa Gupta,Turin
Aras Özgün,Turkey
Ayşe Erkmen,Turkey
"Basim Magdy ",Turkey
Hala Elkoussy,Turkey
Hrair Sarkissian,Turkey
Işıl Eğrikavuk,Turkey
Jalal Toufic,Turkey
Larissa Sansour,Turkey
"Lúcia Koch ",Turkey
Mario Rizzi,Turkey
Nasser Al Maimoon,Turkey
Nevin Aladag,Turkey
Nil Yalter,Turkey
Ninar Esber,Turkey
Runa Islam,Turkey
Shahzia Sikander,Turkey
Tintin Wulia,Turkey
Wael Shawky,Turkey
Aras Özgün,Turkish
Başak Ertür,Turkish
Ziad Antar,Turque
Abdullah Hammas,U.S.A.
Hend Al-Mansour,U.S.A.
Jessica Mein,U.S.A.
Kassab Bachi,U.S.A.
Abbas Akhavan,UAE
Abdullah Al Saadi,UAE
Ala Ebtekar,UAE
Ammar Al Attar,UAE
Anawana Haloba,UAE
CAMP,UAE
Ebtisam Abdulaziz,UAE
Farshid Maleki,UAE
Fatima Al Qadiri,UAE
Giuseppe Moscatello,UAE
Gulnara Kasmalieva,UAE
Haig Aivazian,UAE
Hala Elkoussy,UAE
Hassan Massoudy,UAE
Hassan Sharif,UAE
Hrair Sarkissian,UAE
Jalal Toufic,UAE
Jayce Salloum,UAE
"Jean-Luc Moulène ",UAE
Jessica Mein,UAE
Khaled Jarrar,UAE
Lamia Joreige,UAE
Lamya Gargash,UAE
Manal Al Dowayan,UAE
Marcel Odenbach,UAE
Mario Rizzi,UAE
Marwa Rustam,UAE
Marwan Rechmaoui,UAE
Moataz Nasr,UAE
Mohammed Kazem,UAE
Mounir Al-Shaarani,UAE
Muratbek Djumaliev,UAE
Nasir Nasrallah,UAE
Rashid Masharawi,UAE
Reem Al Ghaith,UAE
Shadi Ghadirian,UAE
Sharif Waked,UAE
Susan Hefuna,UAE
Tarek Atoui,UAE
Taus Makhacheva,UAE
Walid Siti,UAE
Wissam Shawkat,UAE
Ziad Antar,UAE
Zineb Sedira,UAE
Nasir Nasrallah,UAE Board
Sarah Al Abdali,uk
Abbas Akhavan,UK
Ahmed El Attar,UK
Aisha Khalid,UK
Alberto Duman,UK
Alfredo Aquilizan,UK
Amar Kanwar,UK
Amina Menia,UK
Ammar Al Attar,UK
Andreas Gursky,UK
"Angelica Mesiti ",UK
Anri Sala,UK
Ayreen Anastas,UK
Bijoy Jain,UK
CAMP,UK
Carsten Höller,UK
Cevdet Erek,UK
David Claerbout,UK
Derek Ogbourne,UK
Dirk Fleischmann,UK
EFFAT ABDULLAH FADAG,UK
Elizabeth Peyton,UK
Farshid Maleki,UK
Fatima Al Qadiri,UK
Fernando José Pereira,UK
Gabriel Lester,UK
Golnaz Fathi,UK
Gulnara Kasmalieva,UK
Hala Elkoussy,UK
Hamra Abbas,UK
"Haroon Mirza ",UK
Hassan Massoudy,UK
Heman Chong,UK
Hrair Sarkissian,UK
Hu Xiangqian,UK
Isabel Aquilizan,UK
Ismaïl Bahri,UK
Jalal Toufic,UK
Jananne Al-Ani,UK
Jane & Louise Wilson,UK
Jawad Al Malhi,UK
Jayce Salloum,UK
"Jean-Luc Moulène ",UK
Jesper Just,UK
José Luis Martinat,UK
Khaled Jarrar,UK
Lamia Joreige,UK
Latifa Echakhch,UK
Mario Rizzi,UK
Marwan Rechmaoui,UK
Melik Ohanian,UK
Meriç Algün Ringborg,UK
Moataz Nasr,UK
Mona Marzouk,UK
Monir Shahroudy Farmanfarmaian,UK
Mounir Al-Shaarani,UK
Muratbek Djumaliev,UK
Musaed Alhulis,UK
Muzamil Choudhury,UK
Nevin Aladag,UK
Olafur Eliasson,UK
Otobong Nkanga,UK
Pascale Marthine Tayou,UK
Raeda Saadeh,UK
Rana Begum,UK
Raqs Media Collective,UK
Ravi Agarwal,UK
Runa Islam,UK
Ryoji Ikeda,UK
Sahand Hesamiyan,UK
Sara Naim,UK
Sara Ramo,UK
Shilpa Gupta,UK
Shimabuku,UK
Simon Fujiwara,UK
Sulayman Al Bassam,UK
"SUPERFLEX ",UK
Susan Hefuna,UK
Taus Makhacheva,UK
Thomas Demand,UK
Wael Shawky,UK
Walid Siti,UK
Yang Fudong,UK
Yang Shaobin,UK
Yazan Khalili,UK
Yonamine,UK
Yto Barrada,UK
Zineb Sedira,UK
"Basim Magdy ",Ukraine
Olafur Eliasson,Ukraine
João Vasco Paiva,Ullens Center
Olafur Eliasson,Ullens Center
Wang Jianwei,Ullens Center
Yusef A. Lateef,Ulrich Kurtz
Yousef Jaha,Umm Al-Qura University
Panos Tsagaris,UN
Haris Epaminonda,Undo Foundation
Michael Rakowitz,UNESCO
Enrique Ramirez,Uniacc University
Saeed Salem,Unilever
Abdullah Al Saadi,United Arab Emirates
Ammar Al Attar,United Arab Emirates
Eungie Joo,United Arab Emirates
Lantian Xie,United Arab Emirates
Mohammed Kazem,United Arab Emirates
mounir fatmi,United Arab Emirates
Nasir Nasrallah,United Arab Emirates
Rula Halawani,United Arab Emirates
Walid Siti,United Arab Emirates
Abdullah Al Saadi,United Arab Emirates University
Rasheed Araeen,United Kingdom
Samiah Khashoggi,United Kingdom
Walid Raad,United Kingdom
Zineb Sedira,United Kingdom
Bahar Behbahani,United Nations
Manal Al Dowayan,United Nations
Shohreh Mehran,United Nations
Adel Abidin,United States
Babak Golkar,United States
Bahar Behbahani,United States
Doris Bittar,United States
Eduardo Terrazas,United States
Haig Aivazian,United States
Jayce Salloum,United States
Judith Barry,United States
Khalil Rabah,United States
Larissa Sansour,United States
Liliana Porter,United States
Magdi Mostafa,United States
Monir Shahroudy Farmanfarmaian,United States
Nida Sinnokrot,United States
Nil Yalter,United States
Raed Yassin,United States
Raeda Saadeh,United States
Shirin Neshat,United States
Yusef A. Lateef,United States
Zahra Bu Ali,United States
Zena el Khalil,United States
Saddek Wasil,United States of America
Pablo Lobato,Universidade
"Lúcia Koch ",Universidade Federal
Pablo Lobato,Universidade Federal
Valeska Soares,University Museum of Contemporary Art
Adele Ne Jame,University of Arkansas Press
Ahmad Morshedloo,University of Art
Mostafa Darehbaghi,University of Art
Simin Keramati,University of Art
Marwa Rustam,University of Bahrain
Waheeda Malullah,University of Bahrain
Tony Chakar,University of Balamand
Wissam Shawkat,University of Basra
Abdelfattah Kilito,University of Bordeaux
Karim Aïnouz,University of Brasilia
Youssef Nabil,University of Cairo
Almagul Menlibayeva,University of California
Doris Bittar,University of California
Eungie Joo,University of California
Jayce Salloum,University of California
Nikolaj Bendix,University of California
Rayyane Tabet,University of California
Sherin Guirguis,University of California
Shirin Neshat,University of California
Standish Lawder,University of California
Tiffany Chung,University of California
Ayman Ramadan,University of Chicago
Sama Alshaibi,University of Colorado
Kassab Bachi,University of Damascus
Mounir Al-Shaarani,University of Damascus
Sulayman Al Bassam,University of Edinburgh
José Luis Martinat,University of Göthenburg
Alberto Duman,University of Greenwich
Adele Ne Jame,University of Hawaii
Melissa Chimera,University of Hawaii
Musaed Alhulis,University of Huddersfield
Basma Al Sharif,University of Illinois
Tarek Halaby,University of Iowa
Ayşe Erkmen,University of Kassel
Carsten Höller,University of Kiel
Samiah Khashoggi,University of Kingston
Hala Elkoussy,University of London
"Haroon Mirza ",University of London
Mai Al Ibrashy,University of London
Noura Bouzo,University of London
Taus Makhacheva,University of London
Thomas Demand,University of London
Yazan Khalili,University of London
Raafat Ishak,University of Melbourne
Matt Saunders,University of Michigan
Sherin Guirguis,University of Nevada
Wafaa Bilal,University of New Mexico
"Angelica Mesiti ",University of New South Wales
Khaled Sabsabi,University of New South Wales
Shirin Aliabadi,University of Paris
Youssef Abdelkė,University of Paris VIII
Salwa Aleryani,University of Petra
Abdulmajid Ali Al-Jarouf,University of Petroleum
David Spriggs,University of Quebec
Farshid Maleki,University of Reading
"Lúcia Koch ",University of São Paulo
Jawad Al Malhi,University of Southampton
Rokni Haerizadeh,University of Tehran
Nida Sinnokrot,University of Texas
Roberto Bellini,University of Texas
Lani Maestro,"University of the "
Mohammed Kazem,University of the Arts
Hayv Kahraman,University of Umea
Fernando José Pereira,University of Vigo
Alberto Duman,University of Wales
Edward Said,University of Warwick
Keith Shiri,University of Westminster
Adele Ne Jame,University of Wisconsin
Ammar Al Attar,University of Wollongong
Alberto Duman,University of Wolverhampton
Vartan Avakian,Urban Culture
Doa Aly,Ursula Biemann
Sara Ramo,Uruguay
Aisha Khalid,US
Amir H. Fallah,US
Aras Özgün,US
Driss Ouadahi,US
Khaled Hourani,US
Luc Sante,US
Mariam Ghani,US
Meriç Algün Ringborg,US
